noise,poly_name,degree,q,epsilon,n_samples,seed,target,emp_naive_mean,emp_naive_var,emp_naive_mse,emp_naive_bias,sym_naive_mean,sym_naive_var,sym_naive_mse,sym_naive_bias,err_naive_var_rel,err_naive_mse_rel,emp_unbiased_mean,emp_unbiased_var,emp_unbiased_mse,emp_unbiased_bias,sym_unbiased_mean,sym_unbiased_var,sym_unbiased_mse,sym_unbiased_bias,err_unbiased_var_rel,err_unbiased_mse_rel,emp_var_ratio_unbiased_over_naive,emp_mse_ratio_unbiased_over_naive,sym_var_ratio_unbiased_over_naive,sym_mse_ratio_unbiased_over_naive
laplace,degree_10,10,3.0,0.2,20000,1337,39855.0,32471489741676.344,3.392739921948135e+30,3.3937943195915915e+30,32471489701821.344,41953910917304.98,2.7487574215767144e+32,2.748775022883092e+32,41953910877449.98,0.9876571868608107,0.987653430013956,-5530555441531.677,1.2254179981220258e+29,1.2257238685613527e+29,-5530555481386.677,39855.0,1.6382096041164494e+32,1.6382096041164494e+32,0.0,0.9992519772835888,0.9992517905733909,0.036118830983613445,0.036116622079468155,0.5959818757585222,0.5959780594914565
laplace,degree_10,10,3.0,0.5,20000,1337,39855.0,6778091921.384279,1.1201298512068606e+23,1.1205892711050068e+23,6778052066.384279,8668469847.0,5.977456708065726e+24,5.977531849744253e+24,8668429992.0,0.9812607617936336,0.9812533115795451,-1122725493.2275708,8.622388304614788e+21,8.623648906641971e+21,-1122765348.2275708,39855.0,3.562567110582795e+24,3.562567110582795e+24,0.0,0.9975797260691591,0.9975793722226242,0.07697668529523408,0.07695637580161944,0.5960004872600112,0.5959929951247719
laplace,degree_10,10,3.0,1.0,20000,1337,39855.0,30416026.45651543,1.31408786901347e+18,1.3150105808058253e+18,30376171.45651543,35315913.0,2.410759371180349e+19,2.4108838112071504e+19,35276058.0,0.9454907078357608,0.9454552486232264,-2805104.497612706,2.318678057836317e+17,2.3187589957817488e+17,-2844959.497612706,39855.0,1.4370015524233687e+19,1.4370015524233687e+19,0.0,0.9838644707521291,0.9838639075102502,0.17644771803403275,0.17633006377491173,0.5960783849280603,0.5960476177837245
laplace,degree_10,10,3.0,2.0,20000,1337,39855.0,579095.2457786575,95266070907309.2,95556850949976.64,539240.2457786575,611010.75,438697215250688.2,439023434141446.25,571155.75,0.7828432285514496,0.7823422543790914,20911.315078675987,33370093670244.51,33370452533442.91,-18943.684921324013,39855.0,261808242903048.12,261808242903048.12,0.0,0.8725399425922507,0.8725385718821674,0.3502830897971276,0.3492209318504239,0.5967857415129498,0.59634229643126
laplace,chebyshev_T8,8,0.0,0.2,20000,1337,1.0,1845308497494.4204,9.58010390576745e+27,9.58350906921837e+27,1845308497493.4204,2013122398400.999,5.226806319257794e+28,5.227211585436888e+28,2013122398399.999,0.8167120929951003,0.8166611603035506,4372149158.317325,2.644702921604253e+27,2.6447029407199404e+27,4372149157.317325,1.0,3.163160086546304e+28,3.1631600865463037e+28,0.0,0.916390481378011,0.9163904807736886,0.27606202893186566,0.2759639419776374,0.6051802751695365,0.6051333554889817
laplace,chebyshev_T8,8,0.0,0.5,20000,1337,1.0,1200335375.5930502,4.084722540746175e+21,4.0861633457576744e+21,1200335374.5930502,1309470465.0,2.237056149693999e+22,2.237227620983608e+22,1309470464.0,0.8174063471180679,0.8173559405653514,3080174.482194971,1.1248539611576916e+21,1.1248539706451606e+21,3080173.482194971,1.0,1.3538815473124922e+22,1.3538815473124922e+22,0.0,0.9169163680980386,0.9169163673972779,0.27538075106374527,0.2752836525277443,0.6052067792297865,0.6051603934324983
laplace,chebyshev_T8,8,0.0,1.0,20000,1337,1.0,4565699.837054001,6.072145720980173e+16,6.074230281567242e+16,4565698.837054001,4980417.0,3.371115549307904e+17,3.3713635947432346e+17,4980416.0,0.8198772592583842,0.8198286802693597,14893.119771106481,1.657316173477071e+16,1.6573161956545938e+16,14892.119771106481,1.0,2.0405412060219392e+17,2.0405412060219392e+17,0.0,0.9187805583839186,0.9187805572970734,0.2729374836560321,0.27284382034113164,0.6053014725172698,0.6052569379356273
laplace,chebyshev_T8,8,0.0,2.0,20000,1337,1.0,16055.61561213901,833788848113.5334,834046598795.9872,16054.61561213901,17505.0,4893819123200.0,4894125513216.0,17504.0,0.8296240978419467,0.8295820986724299,95.65051577632073,219291465794.20987,219291474752.93005,94.65051577632073,1.0,2964092038400.0,2964092038400.0,0.0,0.9260173223525872,0.9260173193301708,0.26300599521133183,0.26292472755058865,0.6056807503056675,0.6056428324929192
laplace,chebyshev_T8,8,1.0,0.2,20000,1337,1.0,1873092761825.0632,8.26957346591218e+27,8.273081942406577e+27,1873092761824.0632,2053519233600.999,5.331683068766776e+28,5.3321047628910525e+28,2053519233599.999,0.8448975049857016,0.8448439723093338,-19179257090.20334,2.088985125037692e+27,2.0889854928815953e+27,-19179257091.20334,1.0,3.2266344469870435e+28,3.226634446987043e+28,0.0,0.9352580789872761,0.9352580675870413,0.2526109881783686,0.2525039045212122,0.6051812167697672,0.6051333554889816
laplace,chebyshev_T8,8,1.0,0.5,20000,1337,1.0,1338813084.5484338,3.2625633435444356e+21,3.264355764017116e+21,1338813083.5484338,1476592897.0,2.522537922839964e+22,2.522755955498016e+22,1476592896.0,0.8706634570682164,0.8706035850632765,-37558550.971979335,7.394234940240575e+20,7.394249046688837e+20,-37558551.971979335,1.0,1.5266719865633572e+22,1.5266719865633572e+22,0.0,0.9515663154540125,0.9515662230540184,0.2266388162201169,0.22651480356998452,0.6052126997736371,0.6051603934324982
laplace,chebyshev_T8,8,1.0,1.0,20000,1337,1.0,6946757.765079744,6.51196262445825e+16,6.516788367413568e+16,6946756.765079744,7685185.0,5.201695255438254e+17,5.2022858759693926e+17,7685184.0,0.8748107625557237,0.874732213438785,-329928.9984971774,1.496898792496513e+16,1.496909677876904e+16,-329929.9984971774,1.0,3.1487196195549594e+17,3.1487196195549594e+17,0.0,0.9524600798623002,0.9524597341541488,0.2298690700211205,0.22970052017678283,0.6053256611415374,0.6052569379356201
laplace,chebyshev_T8,8,1.0,2.0,20000,1337,1.0,60292.60014749409,3358836074279.557,3362471151327.902,60291.60014749409,65857.0,18408320904704.0,18412657917440.0,65856.0,0.8175370751266482,0.8173826306660998,-3140.9067680035146,1005010708788.7773,1005020580366.9164,-3141.9067680035146,1.0,11151494293760.0,11151494293760.0,0.0,0.9098765885257953,0.9098757033011,0.299213979653456,0.29889344328501233,0.6057855222911931,0.6056428324341805
laplace,chebyshev_T8,8,3.0,0.2,20000,1337,665857.0,2161683837108.432,7.805341112989607e+27,7.810013987122479e+27,2161683171251.432,2386486581056.999,6.196107991108294e+28,6.19667752261064e+28,2386485915199.999,0.8740283235187212,0.8739644921229958,-71311157697.02672,1.7460555144167636e+27,1.7460605997929428e+27,-71311823554.02672,665857.0,3.7498162623328427e+28,3.7498162623328422e+28,0.0,0.953436238144359,0.9534361025276827,0.22370009063549925,0.2235668979174596,0.6051889779380871,0.6051333555200169
laplace,chebyshev_T8,8,3.0,0.5,20000,1337,665857.0,2807541434.812233,8.124398422617592e+21,8.132276973126912e+21,2806875577.812233,3080396289.0,5.261926882960214e+22,5.262875356913593e+22,3079730432.0,0.8456003170829498,0.845478442455531,-143202393.93006748,2.1989123403908412e+21,2.1989330384644677e+21,-143868250.93006748,665857.0,3.1848839693870133e+22,3.1848839693870133e+22,0.0,0.9309578508502443,0.9309572009655444,0.2706554043766819,0.27039573857737953,0.6052695220263657,0.6051604405191129
laplace,chebyshev_T8,8,3.0,1.0,20000,1337,665857.0,47160047.52874728,9.67115476764277e+17,9.692771865172003e+17,46494190.52874728,50080065.0,3.391666889174872e+18,3.3941086531271393e+18,49414208.0,0.714855406392944,0.7144236423827612,-1063536.2095587566,3.610872919957088e+17,3.610902827965821e+17,-1729393.2095587566,665857.0,2.05434667763456e+18,2.05434667763456e+18,0.0,0.8242325426731401,0.8242310868327477,0.3733652295626736,0.3725356253292715,0.6057041404011062,0.6052683893138782
laplace,chebyshev_T8,8,3.0,2.0,20000,1337,665857.0,3164594.847622103,564981767712728.6,571225458543867.8,2498737.847622103,3238209.0,976685833522688.0,983302828334592.0,2572352.0,0.421531726660798,0.4190747325405894,619800.8854795538,286650475581369.56,286652596747054.3,-46056.114520446165,665857.0,597363242445056.0,597363242445056.0,0.0,0.5201404184025685,0.5201368675217409,0.5073623468273055,0.5018204151435603,0.6116227162735636,0.6075068892629983
laplace,monomial_deg_2,2,0.0,0.2,20000,1337,0.0,49.31712455034308,11615.048333725928,14047.227107639983,49.31712455034308,49.99999999999999,12499.999999999998,14999.999999999996,49.99999999999999,0.07079613330192559,0.06351819282400091,-0.6828754496569184,11615.048333725928,11615.514652605674,-0.6828754496569184,0.0,12499.999999999998,12499.999999999998,0.0,0.07079613330192559,0.07075882779154592,1.0,0.826890215670269,1.0,0.8333333333333334
laplace,monomial_deg_2,2,0.0,0.5,20000,1337,0.0,7.890739928054891,297.34523734338387,359.6090139555835,7.890739928054891,8.0,320.0,384.0,8.0,0.0707961333019254,0.06351819282400124,-0.10926007194510791,297.34523734338387,297.3571751067052,-0.10926007194510791,0.0,320.0,320.0,0.0,0.0707961333019254,0.07075882779154626,1.0,0.8268902156702689,1.0,0.8333333333333334
laplace,monomial_deg_2,2,0.0,1.0,20000,1337,0.0,1.9726849820137227,18.584077333961492,22.47556337222397,1.9726849820137227,2.0,20.0,24.0,2.0,0.0707961333019254,0.06351819282400124,-0.027315017986276977,18.584077333961492,18.584823444169075,-0.027315017986276977,0.0,20.0,20.0,0.0,0.0707961333019254,0.07075882779154626,1.0,0.8268902156702689,1.0,0.8333333333333334
laplace,monomial_deg_2,2,0.0,2.0,20000,1337,0.0,0.49317124550343067,1.1615048333725932,1.4047227107639981,0.49317124550343067,0.5,1.25,1.5,0.5,0.0707961333019254,0.06351819282400124,-0.006828754496569244,1.1615048333725932,1.1615514652605672,-0.006828754496569244,0.0,1.25,1.25,0.0,0.0707961333019254,0.07075882779154626,1.0,0.8268902156702689,1.0,0.8333333333333334
laplace,monomial_deg_2,2,1.0,0.2,20000,1337,1.0,50.249669299411956,11883.67367740176,14309.203603503203,49.249669299411956,50.99999999999999,12699.999999999998,15199.999999999996,49.99999999999999,0.0642776631967116,0.05860502608531534,0.2496692994119643,11883.67367740176,11884.236673562007,-0.7503307005880357,1.0,12699.999999999998,12699.999999999998,0.0,0.0642776631967116,0.064233332790393,1.0,0.8305309647458289,1.0,0.8355263157894738
laplace,monomial_deg_2,2,1.0,0.5,20000,1337,1.0,8.863757827682447,333.4745983457245,395.3132855181614,7.863757827682447,9.0,352.0,416.0,8.0,0.05262898197237365,0.049727679042881195,0.8637578276824451,333.4745983457245,333.4931602752423,-0.13624217231755487,1.0,352.0,352.0,0.0,0.05262898197237365,0.05257624921806164,1.0,0.8436173852293184,1.0,0.8461538461538461
laplace,monomial_deg_2,2,1.0,1.0,20000,1337,1.0,2.9591939318274996,27.045526419063947,30.88396728157365,1.9591939318274996,3.0,28.0,32.0,2.0,0.03408834217628761,0.03487602245082344,0.9591939318274996,27.045526419063947,27.047191554263648,-0.04080606817250043,1.0,28.0,28.0,0.0,0.03408834217628761,0.03402887306201257,1.0,0.8757680419639887,1.0,0.875
laplace,monomial_deg_2,2,1.0,2.0,20000,1337,1.0,1.4864257204103188,3.205505708962871,3.4421156904395693,0.48642572041031884,1.5,3.25,3.5,0.5,0.013690551088347346,0.01653837416012305,0.986425720410319,3.205505708962871,3.2056899700292503,-0.013574279589681049,1.0,3.25,3.25,0.0,0.013690551088347346,0.013633855375615301,1.0,0.931313836700205,1.0,0.9285714285714286
laplace,monomial_deg_2,2,3.0,0.2,20000,1337,9.0,58.114758797549726,13604.508052696388,16016.767584437877,49.114758797549726,58.99999999999999,14299.999999999998,16799.999999999996,49.99999999999999,0.04863580051074195,0.04662097711679281,8.11475879754973,13604.508052696388,13605.291704682904,-0.8852412024502705,9.0,14299.999999999998,14299.999999999998,0.0,0.04863580051074195,0.04858099967252405,1.0,0.8494405399190534,1.0,0.8511904761904763
laplace,monomial_deg_2,2,3.0,0.5,20000,1337,9.0,16.80979362693755,595.1067104212801,656.0995869166344,7.809793626937552,17.0,608.0,672.0,8.0,0.021206068386052424,0.02366132899310358,8.809793626937552,595.1067104212801,595.1428888856336,-0.19020637306244836,9.0,608.0,608.0,0.0,0.021206068386052424,0.021146564332839433,1.0,0.9070923084748931,1.0,0.9047619047619048
laplace,monomial_deg_2,2,3.0,1.0,20000,1337,9.0,10.932211831455051,91.31177210698745,95.04521466860236,1.9322118314550512,11.0,92.0,96.0,2.0,0.007480737967527742,0.009945680535392132,8.932211831455051,91.31177210698745,91.31636734278214,-0.06778816854494885,9.0,92.0,92.0,0.0,0.007480737967527742,0.007430789752368004,1.0,0.9607676479155556,1.0,0.9583333333333334
laplace,monomial_deg_2,2,3.0,2.0,20000,1337,9.0,9.472934670224095,19.129344339573077,19.35301154187305,0.4729346702240953,9.5,19.25,19.5,0.5,0.006267826515684317,0.007537869647535809,8.972934670224095,19.129344339573077,19.130076871648956,-0.0270653297759047,9.0,19.25,19.25,0.0,0.006267826515684317,0.006229772901352913,1.0,0.9884806212334579,1.0,0.9871794871794872
laplace,monomial_deg_3,3,0.0,0.2,20000,1337,0.0,16.176999415461985,10287858.005129598,10288119.700439686,16.176999415461985,0.0,11249999.999999996,11249999.999999996,0.0,0.08552373287736875,0.08550047107202761,21.236143235295778,7183135.896750902,7183586.870530411,21.236143235295778,0.0,7874999.999999996,7874999.999999997,0.0,0.0878557591427422,0.08779849263105864,0.6982149144330472,0.698240988605858,0.7,0.7
laplace,monomial_deg_3,3,0.0,0.5,20000,1337,0.0,1.035327962589567,42139.06638901083,42140.13829300096,1.035327962589567,0.0,46080.0,46080.0,0.0,0.08552373287736906,0.08550047107202785,1.3591131670589296,29422.124633091687,29423.97182169256,1.3591131670589296,0.0,32256.0,32256.0,0.0,0.08785575914274282,0.08779849263105899,0.6982149144330471,0.698240988605858,0.7,0.7
laplace,monomial_deg_3,3,0.0,1.0,20000,1337,0.0,0.12941599532369588,658.4229123282943,658.43966082814,0.12941599532369588,0.0,720.0,720.0,0.0,0.08552373287736906,0.08550047107202785,0.1698891458823662,459.7206973920576,459.74955971394627,0.1698891458823662,0.0,504.0,504.0,0.0,0.08785575914274282,0.08779849263105899,0.6982149144330471,0.698240988605858,0.7,0.7
laplace,monomial_deg_3,3,0.0,2.0,20000,1337,0.0,0.016176999415461985,10.287858005129598,10.288119700439687,0.016176999415461985,0.0,11.25,11.25,0.0,0.08552373287736906,0.08550047107202785,0.021236143235295775,7.1831358967509,7.1835868705304105,0.021236143235295775,0.0,7.875,7.875,0.0,0.08785575914274282,0.08779849263105899,0.6982149144330471,0.698240988605858,0.7,0.7
laplace,monomial_deg_3,3,1.0,0.2,20000,1337,1.0,165.02719019009456,10547744.148685597,10574649.067807253,164.02719019009456,150.99999999999997,11452949.999999996,11475449.999999996,149.99999999999997,0.07903691636778294,0.07849809220490205,20.08633400992835,7382581.337979837,7382945.626125775,19.08633400992835,1.0,8032949.999999996,8032949.999999997,0.0,0.08096261796975697,0.08091726873368092,0.6999204032551183,0.6981740555913024,0.7013869789006325,0.7000117642445394
laplace,monomial_deg_3,3,1.0,0.5,20000,1337,1.0,25.667074596195576,47784.34132325911,48392.80589239338,24.667074596195576,25.0,51336.0,51912.0,24.0,0.0691845620371842,0.06779153389595126,1.9908598006649358,33766.742571255694,33767.72437440028,0.9908598006649358,1.0,36360.0,36360.0,0.0,0.07132171146161458,0.07129470917490988,0.7066486977988262,0.6977839732931885,0.7082748948106592,0.7004160887656034
laplace,monomial_deg_3,3,1.0,1.0,20000,1337,1.0,7.02723436608553,1003.3567046673387,1039.684258771061,6.02723436608553,7.0,1062.0,1098.0,6.0,0.05521967545448333,0.053110875436192195,1.0677075166442,728.50144796518,728.5060322729901,0.06770751664420005,1.0,774.0,774.0,0.0,0.05878365895971579,0.05877773608140818,0.7260642646592106,0.700699299933719,0.7288135593220338,0.7049180327868853
laplace,monomial_deg_3,3,1.0,2.0,20000,1337,1.0,2.485572448286087,34.632621268227496,36.83954676733421,1.4855724482860868,2.5,36.0,38.25,1.5,0.03798274254923623,0.036874594318059804,0.9906315921059204,26.928897189770673,26.928984956837144,-0.009368407894079556,1.0,28.125,28.125,0.0,0.042528099919264956,0.042524979312457085,0.7775587351938521,0.7309803545334383,0.78125,0.7352941176470589
laplace,monomial_deg_3,3,3.0,0.2,20000,1337,27.0,486.1204744809796,12242775.717324167,12453567.327411806,459.1204744809796,476.9999999999999,13108949.999999996,13311449.999999996,449.9999999999999,0.06607503138510934,0.06444697404025784,41.179618300813466,8690425.172177115,8690626.233752273,14.179618300813466,27.0,9328949.999999996,9328949.999999996,0.0,0.06844551935886473,0.06842396692529422,0.7098410828419988,0.6978423133926578,0.7116473859462428,0.70082147324296
laplace,monomial_deg_3,3,3.0,0.5,20000,1337,27.0,98.68772896005555,94110.38297306359,99249.51345651399,71.68772896005555,99.0,98568.0,103752.0,72.0,0.04522377472340322,0.04339662409867773,27.011514164524925,70674.02818634019,70674.02831891617,0.011514164524925263,27.0,74376.0,74376.0,0.0,0.04977374171318449,0.049773739930674264,0.7509695099909286,0.7120843806441618,0.7545653761869978,0.7168632893823733
laplace,monomial_deg_3,3,3.0,1.0,20000,1337,27.0,44.70145165593319,4952.365334783192,5265.706725510531,17.70145165593319,45.0,5094.0,5418.0,18.0,0.027804213823480105,0.028108762364243037,26.741924806491856,4099.11386688972,4099.180469695225,-0.25807519350814445,27.0,4230.0,4230.0,0.0,0.03094234825302124,0.030926602908930276,0.8277082948827267,0.7784672947766177,0.8303886925795053,0.7807308970099668
laplace,monomial_deg_3,3,3.0,2.0,20000,1337,27.0,31.36365362018933,550.5206500437796,569.5621229607709,4.363653620189329,31.5,558.0,578.25,4.5,0.013403852968136924,0.015024430677438961,26.86871276400917,506.9882890464499,507.00552538478394,-0.13128723599082903,27.0,514.125,514.125,0.0,0.013881275863943802,0.01384775028488415,0.9209251079067282,0.8901672090643997,0.9213709677419355,0.8891050583657587
laplace,monomial_deg_4,4,0.0,0.2,20000,1337,0.0,14047.227107639983,14239706739.950006,14437031329.363625,14047.227107639983,14999.999999999996,15524999999.999992,15749999999.999992,14999.999999999996,0.08278861578421813,0.0833630901991345,-747.910257462938,9527850579.034193,9528409948.787409,-747.910257462938,0.0,10349999999.999996,10349999999.999996,0.0,0.07943472666336265,0.07938068127657852,0.6691044101563881,0.6599978715435408,0.6666666666666667,0.6571428571428573
laplace,monomial_deg_4,4,0.0,0.5,20000,1337,0.0,359.6090139555835,9332134.209093638,9461452.852011746,359.6090139555835,384.0,10174464.0,10321920.0,384.0,0.08278861578421844,0.08336309019913488,-19.146502591051274,6244172.155475847,6244538.744037317,-19.146502591051274,0.0,6782976.0,6782976.0,0.0,0.07943472666336318,0.07938068127657873,0.6691044101563879,0.659997871543541,0.6666666666666666,0.6571428571428571
laplace,monomial_deg_4,4,0.0,1.0,20000,1337,0.0,22.47556337222397,36453.64925427202,36958.80020317088,22.47556337222397,24.0,39744.0,40320.0,24.0,0.08278861578421844,0.08336309019913488,-1.1966564119407046,24391.29748232753,24392.72946889577,-1.1966564119407046,0.0,26496.0,26496.0,0.0,0.07943472666336318,0.07938068127657873,0.6691044101563879,0.659997871543541,0.6666666666666666,0.6571428571428571
laplace,monomial_deg_4,4,0.0,2.0,20000,1337,0.0,1.4047227107639981,142.3970673995001,144.37031329363626,1.4047227107639981,1.5,155.25,157.5,1.5,0.08278861578421844,0.08336309019913488,-0.07479102574629404,95.27850579034191,95.2840994878741,-0.07479102574629404,0.0,103.5,103.5,0.0,0.07943472666336318,0.07938068127657873,0.6691044101563879,0.659997871543541,0.6666666666666666,0.6571428571428571
laplace,monomial_deg_4,4,1.0,0.2,20000,1337,1.0,14408.702942102027,14447058439.204866,14654640343.272724,14407.702942102027,15300.999999999996,15831930799.999992,16066020799.999992,15299.999999999996,0.08747337127036499,0.08784878809115378,-666.1978477215583,9606021731.582901,9606466884.550907,-667.1978477215583,1.0,10557690799.999996,10557690799.999996,0.0,0.09013988820520255,0.09009772434793122,0.6649119453628787,0.655523892741646,0.6668605954240275,0.6571441012948273
laplace,monomial_deg_4,4,1.0,0.5,20000,1337,1.0,412.0408011735263,10386073.038411582,10555027.578640956,411.0408011735263,433.0,11451776.0,11638400.0,432.0,0.09306005999317644,0.0930860274057468,-13.419574555231096,6854471.137173628,6854679.0613039825,-14.419574555231096,1.0,7648640.0,7648640.0,0.0,0.10383138215766091,0.10380419769998556,0.659967546138298,0.6494231313213278,0.6678998960510579,0.6571899917514435
laplace,monomial_deg_4,4,1.0,1.0,20000,1337,1.0,35.802355145228645,55051.19290279829,56262.396826452925,34.802355145228645,37.0,60848.0,62144.0,36.0,0.0952670111951372,0.09464474725712982,0.29202796329865144,36222.725937247385,36223.22716165214,-0.7079720367013486,1.0,40880.0,40880.0,0.0,0.11392549077183499,0.11391322990087722,0.6579825799815895,0.643826591202404,0.671838022613726,0.657826982492276
laplace,monomial_deg_4,4,1.0,2.0,20000,1337,1.0,5.414967131260208,516.9305379635093,536.4224727336172,4.414967131260208,5.5,562.25,582.5,4.5,0.08060375640105055,0.07910305110108642,0.9556899700292503,349.2096178752267,349.21158125398273,-0.04431002997074973,1.0,387.5,387.5,0.0,0.09881388935425373,0.09880882257036715,0.6755445697810133,0.6510010281157594,0.6891951978657181,0.6652360515021459
laplace,monomial_deg_4,4,3.0,0.2,20000,1337,81.0,16981.83324279377,16624709282.018963,16910347446.319685,16900.83324279377,17780.999999999996,18354913199.999992,18668203199.999992,17699.999999999996,0.09426380278284455,0.09416309297942012,-452.5943964711422,10953798792.648472,10954083515.628418,-533.5943964711422,81.0,12269473199.999996,12269473199.999996,0.0,0.10723153194152825,0.10720832613836906,0.6588866371633901,0.6477740064419806,0.6684571627394021,0.657239106975223
